name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code
Tufi Airport,-9.075954437,149.3198395,85,OC,PG,PG-NPP,Tufi,yes,AYTU,TFI
Timbunke Airport,-4.196633,143.519222,24,OC,PG,PG-ESW,Timbunke,no,AYTV,TBE
Tawa Airport,-7.4463,146.1067,5020,OC,PG,PG-MPL,Tawa,no,AYTW,TWY
Terapo Airport,-8.169722222,146.1944444,15,OC,PG,PG-GPK,Terapo Mission,no,AYTY,TEO
Tekadu Airport,-7.6808,146.5503,1310,OC,PG,PG-MPL,Tekadu,no,AYTZ,TKB
Umba Airport,-7.0214,145.966,5950,OC,PG,PG-MPL,Umba,no,AYUC,UMC
Uroubi Airport,-9.5162,148.5591,481,OC,PG,PG-NPP,Uroubi,no,AYUE,URU
Buin Airport,-6.729166667,155.6833333,230,OC,PG,PG-NSB,Buin,no,AYUI,UBI
Aumo Airport,-5.731111111,148.4452778,450,OC,PG,PG-WBK,Aumo,no,AYUM,AUV
Gulgubip Airport,-5.2808,141.5411,4900,OC,PG,PG-WPD,Gulgubip,no,AYUP,GLP
Upiara Airport,-8.5411,142.6503,52,OC,PG,PG-WPD,Upiara,no,AYUR,UPR
Kuyol Airport,-5.372361111,141.6238889,3290,OC,PG,PG-WPD,,no,AYUY,KUX
Uvol Airport,-6.0178,150.9557,15,OC,PG,PG-EBR,Uvol,no,AYUZ,UVO
Talasea Airport,-5.2726,150.0089,44,OC,PG,PG-WBK,Talasea,no,AYVL,TLW
Torembi Airport,-4.0165,143.1329,90,OC,PG,PG-ESW,Torembi,no,AYVM,TCJ
Vanimo Airport,-2.6926,141.3028,10,OC,PG,PG-SAN,Vanimo,yes,AYVN,VAI
Tonu Airport,-6.6552,155.4326,300,OC,PG,PG-NSB,Tonu,no,AYVO,TON
Wuvulu Island Airport,-1.736111111,142.8366667,16,OC,PG,PG-MRL,Wuvulu Island,no,AYVW,WUV
Wabo Airport,-6.989444444,145.0751111,132,OC,PG,PG-GPK,Wabo,no,AYWB,WAO
Wantoat Airport,-6.1325,146.4677778,3900,OC,PG,PG-MPL,Wantoat,no,AYWC,WTT
Wapenamanda Airport,-5.635293,143.892231,5889,OC,PG,PG-EPW,Wapenamanda,yes,AYWD,WBM
Wawoi Falls Airport,-6.9523,142.6557,370,OC,PG,PG-WPD,Wavoi Falls,no,AYWF,WAJ
Wanigela Airport,-9.3375,149.155556,53,OC,PG,PG-NPP,Wanigela,no,AYWG,AGL
Wanuma Airport,-4.8961,145.3213,2260,OC,PG,PG-MPM,Wanuma,no,AYWH,WNU
Wapolu Airport,-9.3376,150.5093,45,OC,PG,PG-MBA,Wapolu,no,AYWJ,WBC
Wewak International Airport,-3.583830118,143.6690063,19,OC,PG,PG-ESW,Wewak,yes,AYWK,WWK
Wonenara Airport,-6.796861111,145.8919444,5028,OC,PG,PG-EHG,Wonenara,no,AYWO,WOA
Wakunai Airport,-5.8603,155.2223,20,OC,PG,PG-NSB,Wakunai,no,AYWQ,WKN
Wasu Airport,-5.961709449,147.1982253,34,OC,PG,PG-MPL,Wasu,no,AYWS,WSU
Woitape Airport,-8.545833,147.2525,5200,OC,PG,PG-CPM,Fatima Mission,no,AYWT,WTP
Wau Airport,-7.345556,146.718611,3600,OC,PG,PG-MPL,Wau,no,AYWU,WUG
Yeva Airport,-7.548,146.188,4510,OC,PG,PG-MPL,Yeva,no,AYXE,YVD
Sim Airport,-7.75,146.9273,5460,OC,PG,PG-MPL,Sim,no,AYXI,SMJ
Tol Airport,-4.980830193,152.0099945,49,OC,PG,PG-EBR,Tol,no,AYXO,TLO
Wipim Airport,-8.78822,142.882004,173,OC,PG,PG-WPD,Wipim,no,AYXP,WPM
Weam Airport,-8.6184,141.1381,50,OC,PG,PG-WPD,Weam,no,AYXW,WEP
Yalumet Airport,-6.09,147.0117,2600,OC,PG,PG-MPL,Yalumet,no,AYYE,KYX
Yenkis(Yankisa) Airport,-5.109722222,143.9176667,3692,OC,PG,PG-EPW,,no,AYYK,YEQ
Tinboli Airport,-4.0949,143.3838,59,OC,PG,PG-ESW,Tinboli,no,AYYL,TCK
Munbil Airport,-4.855941,141.220165,3126,OC,PG,PG-SAN,,no,AYYM,LNF
Oram Airport,-9.632916667,148.0480556,3500,OC,PG,PG-CPM,,no,AYYO,RAX
Yapsiei Airport,-4.628055556,141.0941667,600,OC,PG,PG-SAN,,no,AYYP,KPE
Yasuru Airport,-6.6015,146.1813,1520,OC,PG,PG-MPL,Yasuru,no,AYYR,KSX
Zenag Airport,-6.952222222,146.61625,3200,OC,PG,PG-MPL,Zenag,no,AYZA,ZEN
Silur Airport,-4.529888889,153.0544444,217,OC,PG,PG-NIK,Silur Mission,no,AYZI,SWR
Sissano Airport,-2.999444444,142.0445,27,OC,PG,PG-SAN,Sissano,no,AYZN,SIZ
Ossima Airport,-2.915555556,141.2973056,205,OC,PG,PG-SAN,Ossima,no,AYZS,OSG
Zabrat Airport,40.494884,49.977065,36,AS,AZ,AZ-BA,Zabrat,no,UBTT,ZXT
Aasiaat Airport,68.721802,-52.784698,74,NA,GL,GL-QK,Aasiaat,yes,BGAA,JEG
Narsarsuaq Airport,61.1605,-45.425999,112,NA,GL,GL-KU,Narsarsuaq,yes,BGBW,UAK
Neerlerit Inaat Airport,70.743103,-22.650499,45,NA,GL,GL-SE,Neerlerit Inaat,yes,BGCO,CNP
Nuuk International Airport,64.191066,-51.67914,283,NA,GL,GL-SE,Nuuk,yes,BGGH,GOH
Ilulissat Airport,69.243202,-51.057098,95,NA,GL,GL-AV,Ilulissat,yes,BGJN,JAV
Kulusuk Airport,65.573601,-37.1236,117,NA,GL,GL-SE,Kulusuk,yes,BGKK,KUS
Maniitsoq Airport,65.412498,-52.9394,91,NA,GL,GL-QA,Maniitsoq,yes,BGMQ,JSU
Paamiut Airport,62.014736,-49.670937,120,NA,GL,GL-SE,Paamiut,yes,BGPT,JFR
Qaanaaq Airport,77.488602,-69.388702,51,NA,GL,GL-AV,Qaanaaq,yes,BGQQ,NAQ
Kangerlussuaq International Airport,67.010446,-50.715294,165,NA,GL,GL-QA,Kangerlussuaq,yes,BGSF,SFJ
Sisimiut Airport,66.951302,-53.729301,33,NA,GL,GL-QA,Sisimiut,yes,BGSS,JHS
Pituffik Space Base,76.53063,-68.700541,251,NA,GL,GL-AV,Pituffik,yes,BGTL,THU
Upernavik Airport,72.790199,-56.1306,414,NA,GL,GL-AV,Upernavik,yes,BGUK,JUV
Qaarsut Airport,70.7342,-52.696201,289,NA,GL,GL-AV,Uummannaq,yes,BGUQ,JQA
Akureyri International Airport,65.656573,-18.072018,6,EU,IS,IS-6,Akureyri,yes,BIAR,AEY
Bildudalur Airport,65.641296,-23.5462,18,EU,IS,IS-4,Bildudalur,no,BIBD,BIU
Borgarfjörður eystri Airport,65.516769,-13.81578,80,EU,IS,IS-7,Borgarfjörður eystri,no,BIBF,BGJ
Blönduós Airport,65.644997,-20.2875,131,EU,IS,IS-5,Blönduós,no,BIBL,BLO
Breiðdalsvík Airport,64.790037,-14.043927,8,EU,IS,IS-7,Breiðdalsvík,no,BIBV,BXV
Djúpivogur Airport,64.642372,-14.277297,9,EU,IS,IS-7,Djúpivogur,no,BIDV,DJU
Egilsstaðir Airport,65.28330231,-14.40139961,76,EU,IS,IS-7,Egilsstaðir,yes,BIEG,EGS
Fagurhólsmýri Airport,63.874699,-16.6411,56,EU,IS,IS-7,Fagurhólsmýri,no,BIFM,FAG
Grundarfjörður Airport,64.991402,-23.224701,17,EU,IS,IS-3,Grundarfjörður,no,BIGF,GUU
Gjögur Airport,65.9953,-21.3269,83,EU,IS,IS-4,Gjögur,no,BIGJ,GJR
Grímsey Airport,66.5458,-18.0173,66,EU,IS,IS-6,Grímsey/Sandvík,yes,BIGR,GRY
Hólmavík Airport,65.704697,-21.6964,90,EU,IS,IS-4,Hólmavík,no,BIHK,HVK
Hornafjörður Airport,64.295601,-15.2272,24,EU,IS,IS-8,Höfn,yes,BIHN,HFN
Húsavík Airport,65.952301,-17.426001,48,EU,IS,IS-6,Húsavík,no,BIHU,HZK
Ísafjörður Airport,66.058098,-23.1353,8,EU,IS,IS-4,Ísafjörður,yes,BIIS,IFJ
Keflavik International Airport,63.985001,-22.6056,171,EU,IS,IS-2,Reykjavík,yes,BIKF,KEF
Kópasker Airport,66.310799,-16.4667,20,EU,IS,IS-6,Kópasker,no,BIKP,OPA
Sauðárkrókur Airport,65.73169708249999,-19.57279968,8,EU,IS,IS-5,Sauðárkrókur,no,BIKR,SAK
Norðfjörður Airport,65.131897,-13.7464,13,EU,IS,IS-7,Norðfjörður,no,BINF,NOR
Reykhólar Airport,65.45262908935547,-22.20611572,60,EU,IS,IS-4,Reykhólar,no,BIRE,RHA
Rif Airport,64.911377,-23.818205,18,EU,IS,IS-3,Rif,no,BIRF,OLI
Raufarhöfn Airport,66.406403,-15.9183,39,EU,IS,IS-6,Raufarhöfn,no,BIRG,RFN
Reykjavík Domestic Airport,64.128732,-21.93759,48,EU,IS,IS-1,Reykjavík,yes,BIRK,RKV
Mývatn Airport,65.6558,-16.9181,1030,EU,IS,IS-6,Myvatn,no,BIRL,MVA
Siglufjörður Airport,66.137847,-18.908157,10,EU,IS,IS-6,Siglufjörður,no,BISI,SIJ
Stykkishólmur Airport,65.058851,-22.764616,42,EU,IS,IS-3,Stykkishólmur,no,BIST,SYK
Þingeyri Airport,65.8703,-23.559999,65,EU,IS,IS-4,Þingeyri,no,BITE,TEY
Þórshöfn Airport,66.218459,-15.334739,65,EU,IS,IS-6,Þórshöfn,yes,BITN,THO
Vestmannaeyjar Airport,63.42430114746094,-20.27890015,326,EU,IS,IS-8,Vestmannaeyjar,no,BIVM,VEY
Vopnafjörður Airport,65.720596,-14.8506,16,EU,IS,IS-7,Vopnafjörður,yes,BIVO,VPN
Priština Adem Jashari International Airport,42.5728,21.035801,1789,EU,XK,XK-01,Prishtina,yes,BKPR,PRN
Glauber de Andrade Rocha Airport,-14.907885,-40.914804,2940,SA,BR,BR-BA,Vitória da Conquista,yes,SBVC,VDC
Betong International Airport,5.79,101.15,785,AS,TH,TH-95,Betong,no,VTSY,BTZ
Bella Bella (Campbell Island) Airport,52.185001,-128.156994,141,NA,CA,CA-BC,Bella Bella,yes,CBBC,ZEL
Bazhong Enyang Airport,31.73842,106.644872,1804,AS,CN,CN-51,Bazhong,yes,ZUBZ,BZX
Shaoguan Danxia Airport,24.9786,113.420998,280,AS,CN,CN-44,Shaoguan,yes,ZGSG,HSC
Jinggangshan Airport,26.856899,114.737,281,AS,CN,CN-36,Ji'an,yes,ZSGS,JGS
Hainanzhou Gonghe Airport,36.3367,100.480003,10052,AS,CN,CN-63,Hainan (Gonghe),no,ZLHN,HNG
Jiaxing Nanhu Airport,30.698056,120.663056,15,AS,CN,CN-33,"Xiuzhou, Hangzhou",yes,ZSJX,JNH
Shigatse Tingri Airport,28.604567,86.798,14108,AS,CN,CN-54,Xigazê (Dingri),yes,ZUDR,DDR
Tashikuergan Hongqilafu Airport,37.661333,75.288877,10499,AS,CN,CN-65,Tashikuergan,yes,ZWTK,HQL
Ganzhou Ruijin Airport,25.960236,116.077016,750,AS,CN,CN-36,Ganzhou,no,ZSRJ,JRJ
Ali Pulan Airport,30.397898,81.13317,13943,AS,CN,CN-54,Burang Town,no,ZUPL,APJ
Zhaosu Tianma Airport,43.088477,81.223013,,AS,CN,CN-65,Zhaosu,yes,ZWZS,ZFL
Bozhou Airport (under construction),33.560777,115.911859,,AS,CN,CN-34,Bozhou,no,ZSBO,BZJ
Hejing Bayinbuluke Airport,42.976395,83.995543,8219,AS,CN,CN-65,Hejing,yes,ZWHJ,HJB
Qitai Jiangbulake Airport,44.166086,89.55014,,AS,CN,CN-65,Qitai,yes,ZWQT,JBK
Zhaotong Zhaoyang Airport （Not fully opened),27.205843,103.691511,,AS,CN,CN-53,Zhaotong,no,ZPZT,ZAT
Lishui Airport,28.3727,119.839,,AS,CN,CN-33,Lishui (Liandu),no,ZSLI,LIJ
Beijing Nanyuan Airport,39.782158,116.386299,96,AS,CN,CN-11,Beijing,no,ZBNY,NAY
Bengbu Tenghu Airport,33.166292,117.058344,,AS,CN,CN-34,Bengbu,yes,ZSBA,BFY
Arctic Bay Airport,73.006101,-85.04616,72,NA,CA,CA-NU,Arctic Bay,yes,CYAB,YAB
Cat Lake Airport,51.7272,-91.824402,1344,NA,CA,CA-ON,Cat Lake,yes,CYAC,YAC
La Grande-3 Airport,53.57170105,-76.1964035,775,NA,CA,CA-QC,La Grande-3,no,CYAD,YAR
Fort Frances Municipal Airport,48.655749,-93.44349,1125,NA,CA,CA-ON,Fort Frances,yes,CYAG,YAG
La Grande-4 Airport,53.75469971,-73.6753006,1005,NA,CA,CA-QC,La Grande-4,no,CYAH,YAH
Alert Bay Airport,50.582199,-126.916,240,NA,CA,CA-BC,Alert Bay,yes,CYAL,YAL
Sault Ste Marie Airport,46.483216,-84.508467,630,NA,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM
Kasabonika Airport,53.52470016479492,-88.64279938,672,NA,CA,CA-ON,Kasabonika,yes,CYAQ,XKS
Kangirsuk Airport,60.027199,-69.999199,403,NA,CA,CA-QC,Kangirsuk,yes,CYAS,YKG
Attawapiskat Airport,52.927502,-82.4319,31,NA,CA,CA-ON,Attawapiskat,yes,CYAT,YAT
St. Anthony Airport,51.391909,-56.08321,108,NA,CA,CA-NL,St. Anthony,yes,CYAY,YAY
Tofino / Long Beach Airport,49.079833,-125.775583,80,NA,CA,CA-BC,Tofino,yes,CYAZ,YAZ
Banff Airport,51.208222,-115.540624,4583,NA,CA,CA-AB,Banff,no,CYBA,YBA
Kugaaruk Airport,68.535711,-89.805508,56,NA,CA,CA-NU,Kugaaruk,yes,CYBB,YBB
Baie-Comeau Airport,49.1325,-68.204399,71,NA,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC
Bella Coola Airport,52.387501,-126.596001,117,NA,CA,CA-BC,Bella Coola,yes,CYBD,QBC
Uranium City Airport,59.561401,-108.481003,1044,NA,CA,CA-SK,Uranium City,yes,CYBE,YBE
Bonnyville Airport,54.304199,-110.744003,1836,NA,CA,CA-AB,Bonnyville,yes,CYBF,YBY
Saguenay-Bagotville Airport,48.330123,-70.992012,522,NA,CA,CA-QC,Saguenay,yes,CYBG,YBG
Baker Lake Airport,64.29889678960001,-96.07779694,59,NA,CA,CA-NU,Baker Lake,yes,CYBK,YBK
Campbell River Airport,49.950802,-125.271004,346,NA,CA,CA-BC,Campbell River,yes,CYBL,YBL
Tadoule Lake Airport,58.706308,-98.511057,923,NA,CA,CA-MB,Tadoule Lake,yes,CYBQ,XTL
Brandon Municipal Airport,49.91,-99.951897,1343,NA,CA,CA-MB,Brandon,yes,CYBR,YBR
Brochet Airport,57.8894,-101.679001,1136,NA,CA,CA-MB,Brochet,yes,CYBT,YBT
Berens River Airport,52.358898,-97.018303,728,NA,CA,CA-MB,Berens River,yes,CYBV,YBV
Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121,NA,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX
Cartwright Airport,53.682501,-57.042303,40,NA,CA,CA-NL,Cartwright,yes,CYCA,YRF
Cambridge Bay Airport,69.10810089,-105.1380005,90,NA,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB
Cornwall Regional Airport,45.092637,-74.567724,175,NA,CA,CA-ON,Cornwall,no,CYCC,YCC
Nanaimo Airport,49.05497,-123.869863,92,NA,CA,CA-BC,Nanaimo,yes,CYCD,YCD
Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824,NA,CA,CA-ON,Huron Park,no,CYCE,YCE
Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,1624,NA,CA,CA-BC,Castlegar,yes,CYCG,YCG
Miramichi Airport,47.007801,-65.449203,108,NA,CA,CA-NB,Miramichi,no,CYCH,YCH
Chatham Kent Airport,42.3064003,-82.08190155,650,NA,CA,CA-ON,Chatham-Kent,no,CYCK,XCM
Charlo Airport,47.990799,-66.330299,132,NA,CA,CA-NB,Charlo,yes,CYCL,YCL
Cochrane Airport,49.10559844970703,-81.01360321,861,NA,CA,CA-ON,Cochrane,no,CYCN,YCN
Kugluktuk Airport,67.816408,-115.14307,74,NA,CA,CA-NU,Kugluktuk,yes,CYCO,YCO
Chetwynd Airport,55.687198638916016,-121.6269989,2000,NA,CA,CA-BC,Chetwynd,no,CYCQ,YCQ
Cross Lake (Charlie Sinclair Memorial) Airport,54.609758,-97.762442,709,NA,CA,CA-MB,Cross Lake,yes,CYCR,YCR
Chesterfield Inlet Airport,63.346901,-90.731102,32,NA,CA,CA-NU,Chesterfield Inlet,yes,CYCS,YCS
Coronation Airport,52.07500076,-111.4449997,2595,NA,CA,CA-AB,Coronation,no,CYCT,YCT
Chilliwack Airport,49.153157,-121.939309,32,NA,CA,CA-BC,Chilliwack,no,CYCW,YCW
Clyde River Airport,70.486099,-68.516701,87,NA,CA,CA-NU,Clyde River,yes,CYCY,YCY
Fairmont Hot Springs Airport,50.331052,-115.873739,2661,NA,CA,CA-BC,Fairmont Hot Springs,no,CYCZ,YCZ
Dawson City Airport,64.04309844970703,-139.128006,1215,NA,CA,CA-YT,Dawson City,yes,CYDA,YDA
Burwash Airport,61.371101,-139.041,2647,NA,CA,CA-YT,Burwash Landing,no,CYDB,YDB
Deer Lake Airport,49.208159,-57.396147,72,NA,CA,CA-NL,Deer Lake,yes,CYDF,YDF
Dease Lake Airport,58.422199,-130.031998,2600,NA,CA,CA-BC,Dease Lake,yes,CYDL,YDL
Ross River Airport,61.97060013,-132.4230042,2314,NA,CA,CA-YT,Ross River,no,CYDM,XRR
Dauphin Barker Airport,51.1008,-100.052002,999,NA,CA,CA-MB,Dauphin,yes,CYDN,YDN
Dolbeau-Saint-Felicien Airport,48.7785,-72.375,372,NA,CA,CA-QC,Dolbeau-Saint-Felicien,no,CYDO,YDO
Nain Airport,56.550778,-61.682224,22,NA,CA,CA-NL,Nain,yes,CYDP,YDP
Dawson Creek Airport,55.741245,-120.183263,2148,NA,CA,CA-BC,Dawson Creek,no,CYDQ,YDQ
Edmonton International Airport,53.3097,-113.580002,2373,NA,CA,CA-AB,Edmonton,yes,CYEG,YEG
Arviat Airport,61.0942,-94.070801,32,NA,CA,CA-NU,Arviat,yes,CYEK,YEK
Elliot Lake Municipal Airport,46.35139847,-82.56140137,1087,NA,CA,CA-ON,Elliot Lake,no,CYEL,YEL
Manitoulin East Municipal Airport,45.842435,-81.857595,869,NA,CA,CA-ON,Sheguiandah,no,CYEM,YEM
Estevan Airport,49.21030045,-102.9660034,1905,NA,CA,CA-SK,Estevan,no,CYEN,YEN
Fort Severn Airport,56.018902,-87.676102,48,NA,CA,CA-ON,Fort Severn,yes,CYER,YER
Edson Airport,53.578899383499994,-116.4649963,3043,NA,CA,CA-AB,Edson,no,CYET,YET
Eureka Airport,79.99469757,-85.81420136,256,NA,CA,CA-NU,Eureka,no,CYEU,YEU
Inuvik Mike Zubko Airport,68.30419921880001,-133.4830017,224,NA,CA,CA-NT,Inuvik,yes,CYEV,YEV
Amos/Magny Airport,48.563903,-78.249702,1068,NA,CA,CA-QC,Amos,no,CYEY,YEY
Fort Albany Airport,52.203451,-81.695194,48,NA,CA,CA-ON,Fort Albany,yes,CYFA,YFA
Iqaluit Airport,63.756402,-68.555801,110,NA,CA,CA-NU,Iqaluit,yes,CYFB,YFB
Fredericton International Airport,45.868697,-66.529891,68,NA,CA,CA-NB,Fredericton,yes,CYFC,YFC
Forestville Airport,48.74610137939453,-69.09719849,293,NA,CA,CA-QC,Forestville,no,CYFE,YFE
Fort Hope Airport,51.561901,-87.907799,899,NA,CA,CA-ON,Fort Hope,yes,CYFH,YFH
Mont-Tremblant International Airport,46.409401,-74.779999,827,NA,CA,CA-QC,La Macaza,no,CYFJ,YTM
Flin Flon Airport,54.678101,-101.681999,997,NA,CA,CA-MB,Flin Flon,yes,CYFO,YFO
Fort Resolution Airport,61.18080139,-113.6900024,526,NA,CA,CA-NT,Fort Resolution,no,CYFR,YFR
Fort Simpson Airport,61.76020050048828,-121.2369995,555,NA,CA,CA-NT,Fort Simpson,yes,CYFS,YFS
Makkovik Airport,55.077335,-59.187942,234,NA,CA,CA-NL,Makkovik,yes,CYFT,YMN
Texada Gillies Bay Airport,49.694341,-124.518099,326,NA,CA,CA-BC,Texada,no,CYGB,YGB
Fort Good Hope Airport,66.240658,-128.647757,268,NA,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH
Kingston Norman Rogers Airport,44.2253,-76.596901,305,NA,CA,CA-ON,Kingston,no,CYGK,YGK
La Grande Rivière Airport,53.625301361083984,-77.70420074,639,NA,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL
Gimli Industrial Park Airport,50.62810134887695,-97.04329681,753,NA,CA,CA-MB,Gimli,no,CYGM,YGM
Gods Lake Narrows Airport,54.55768,-94.490061,617,NA,CA,CA-MB,Gods Lake Narrows,yes,CYGO,YGO
Michel-Pouliot Gaspé Airport,48.774915,-64.481893,112,NA,CA,CA-QC,Gaspé,yes,CYGP,YGP
Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939972,1144,NA,CA,CA-ON,Geraldton,no,CYGQ,YGQ
Îles-de-la-Madeleine Airport,47.425242,-61.778612,35,NA,CA,CA-QC,Les Îles-de-la-Madeleine,yes,CYGR,YGR
Igloolik Airport,69.3647,-81.816101,174,NA,CA,CA-NU,Igloolik,yes,CYGT,YGT
Havre-Saint-Pierre Airport,50.281898,-63.611401,124,NA,CA,CA-QC,Havre-Saint-Pierre,yes,CYGV,YGV
Kuujjuarapik Airport,55.281898498535156,-77.76529694,34,NA,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW
Gillam Airport,56.35712,-94.711504,476,NA,CA,CA-MB,Gillam,yes,CYGX,YGX
Grise Fiord Airport,76.425823,-82.908583,146,NA,CA,CA-NU,Grise Fiord,yes,CYGZ,YGZ
Quaqtaq Airport,61.046398,-69.617798,103,NA,CA,CA-QC,Quaqtaq,yes,CYHA,YQC
Hudson Bay Airport,52.81669998,-102.310997,1175,NA,CA,CA-SK,Hudson Bay,no,CYHB,YHB
Dryden Regional Airport,49.831699,-92.744202,1354,NA,CA,CA-ON,Dryden,no,CYHD,YHD
Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,128,NA,CA,CA-BC,Hope,no,CYHE,YHE
Hearst René Fontaine Municipal Airport,49.71419906616211,-83.68609619,827,NA,CA,CA-ON,Hearst,no,CYHF,YHF
Nemiscau Airport,51.691101,-76.135597,802,NA,CA,CA-QC,Nemiscau,yes,CYHH,YNS
Ulukhaktok Holman Airport,70.762802,-117.806,117,NA,CA,CA-NT,Ulukhaktok,yes,CYHI,YHI
Gjoa Haven Airport,68.635597,-95.849701,152,NA,CA,CA-NU,Gjoa Haven,yes,CYHK,YHK
John C. Munro Hamilton International Airport,43.17348,-79.931185,780,NA,CA,CA-ON,Hamilton,yes,CYHM,YHM
Hornepayne Municipal Airport,49.19309997558594,-84.7589035,1099,NA,CA,CA-ON,Hornepayne,no,CYHN,YHN
Hopedale Airport,55.448757,-60.228124,39,NA,CA,CA-NL,Hopedale,yes,CYHO,YHO
Poplar Hill Airport,52.1133,-94.2556,1095,NA,CA,CA-ON,Poplar Hill,yes,CYHP,YHP
Chevery Airport,50.468322,-59.637823,39,NA,CA,CA-QC,Chevery,yes,CYHR,YHR
Haines Junction Airport,60.7892,-137.546005,2150,NA,CA,CA-YT,Haines Junction,no,CYHT,YHT
Montréal / Saint-Hubert Metropolitan Airport,45.517502,-73.416901,90,NA,CA,CA-QC,Montréal,yes,CYHU,YHU
Hay River / Merlyn Carter Airport,60.83969879,-115.7829971,541,NA,CA,CA-NT,Hay River,yes,CYHY,YHY
Halifax / Stanfield International Airport,44.88079834,-63.50859833,477,NA,CA,CA-NS,Halifax,yes,CYHZ,YHZ
Atikokan Municipal Airport,48.773899,-91.638603,1408,NA,CA,CA-ON,Atikokan,no,CYIB,YIB
Digby / Annapolis Regional Airport,44.54584504,-65.78542471,499,NA,CA,CA-NS,Digby,no,CYID,YDG
St Augustin Airport,51.2117,-58.658298,20,NA,CA,CA-QC,St-Augustin,yes,CYIF,YIF
Ivujivik Airport,62.417301,-77.925301,126,NA,CA,CA-QC,Ivujivik,yes,CYIK,YIK
Pond Inlet Airport,72.689494,-77.968941,181,NA,CA,CA-NU,Pond Inlet,yes,CYIO,YIO
Island Lake Airport,53.857200622558594,-94.6536026,770,NA,CA,CA-MB,Island Lake,yes,CYIV,YIV
Jasper Airport,52.996418,-118.060233,3350,NA,CA,CA-AB,Jasper,no,CYJA,YJA
Fort Liard Airport,60.235801696799996,-123.4690018,708,NA,CA,CA-NT,Fort Liard,no,CYJF,YJF
St Jean Airport,45.29439926147461,-73.28109741,136,NA,CA,CA-QC,St Jean,no,CYJN,YJN
Stephenville Dymond International Airport,48.54339,-58.552892,84,NA,CA,CA-NL,Stephenville,yes,CYJT,YJT
Kamloops John Moose Fulton Field Regional Airport,50.703038,-120.448641,1133,NA,CA,CA-BC,Kamloops,yes,CYKA,YKA
Collins Bay Airport,58.236099243199995,-103.6780014,1341,NA,CA,CA-SK,Collins Bay,no,CYKC,YKC
Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,23,NA,CA,CA-NT,Aklavik,yes,CYKD,LAK
Region of Waterloo International Airport,43.4608,-80.378601,1054,NA,CA,CA-ON,Breslau,yes,CYKF,YKF
Kangiqsujuaq (Wakeham Bay) Airport,61.5886,-71.929398,501,NA,CA,CA-QC,Kangiqsujuaq,yes,CYKG,YWB
Key Lake Airport,57.256099700927734,-105.6179962,1679,NA,CA,CA-SK,Key Lake,no,CYKJ,YKJ
Schefferville Airport,54.805301666259766,-66.80529785,1709,NA,CA,CA-QC,Schefferville,yes,CYKL,YKL
Kincardine Municipal Airport,44.201401,-81.606697,772,NA,CA,CA-ON,Kincardine,no,CYKM,YKD
Akulivik Airport,60.8186,-78.148598,75,NA,CA,CA-QC,Akulivik,yes,CYKO,AKV
Ogoki Post Airport,51.65859985,-85.90170288,594,NA,CA,CA-ON,Ogoki Post,yes,CYKP,YOG
Waskaganish Airport,51.473301,-78.758301,80,NA,CA,CA-QC,Waskaganish,yes,CYKQ,YKQ
Kirkland Lake Airport,48.21030044555664,-79.98139954,1157,NA,CA,CA-ON,Kirkland Lake,no,CYKX,YKX
Kindersley Airport,51.51750183,-109.1809998,2277,NA,CA,CA-SK,Kindersley,no,CYKY,YKY
Aupaluk Airport,59.2967,-69.599701,119,NA,CA,CA-QC,Aupaluk,yes,CYLA,YPJ
Lac La Biche Airport,54.77030182,-112.0319977,1884,NA,CA,CA-AB,Lac La Biche,no,CYLB,YLB
Kimmirut Airport,62.848253,-69.877853,175,NA,CA,CA-NU,Kimmirut,yes,CYLC,YLC
Chapleau Airport,47.81999969482422,-83.34670258,1470,NA,CA,CA-ON,Chapleau,no,CYLD,YLD
Lansdowne House Airport,52.195599,-87.934196,834,NA,CA,CA-ON,Lansdowne House,yes,CYLH,YLH
Meadow Lake Airport,54.125301361083984,-108.5230026,1576,NA,CA,CA-SK,Meadow Lake,no,CYLJ,YLJ
Lutselk'e Airport,62.417823,-110.682793,596,NA,CA,CA-NT,Lutselk'e,yes,CYLK,YSG
Lloydminster Airport,53.3092,-110.072998,2193,NA,CA,CA-AB,Lloydminster,yes,CYLL,YLL
La Tuque Airport,47.40969849,-72.78890228,548,NA,CA,CA-QC,La Tuque,no,CYLQ,YLQ
Leaf Rapids Airport,56.513301849365234,-99.98529816,959,NA,CA,CA-MB,Leaf Rapids,no,CYLR,YLR
